EPA Facility ID,Chemical
100000215705,Flammable Mixture
100000149939,Ammonia (anhydrous)
100000204986,Chlorine
100000030067,Ammonia (anhydrous)
100000194568,Ammonia (anhydrous)
100000051631,Ammonia (anhydrous)
100000199153,Ammonia (anhydrous)
100000126767,Ammonia (anhydrous)
100000144051,Flammable Mixture
100000116643,Chlorine
100000116643,Sulfur dioxide (anhydrous)
100000073109,Chlorine
100000075839,Chlorine
100000076008,Chlorine
100000101999,Ammonia (conc 20% or greater)
100000155333,Ammonia (anhydrous)
100000204995,Chlorine
100000031761,Ammonia (anhydrous)
100000067018,Propane
100000067018,Flammable Mixture
100000217981,Flammable Mixture
100000064707,Methane
100000064707,Propane
100000064707,Isobutane  [Propane
100000064707,2-methyl]
100000064707,Butane
100000119711,Sulfur dioxide (anhydrous)
100000119711,Chlorine
100000043758,Ammonia (anhydrous)
100000043758,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000120709,Chlorine
100000060863,Ammonia (anhydrous)
100000060863,Ammonia (conc 20% or greater)
100000060863,Trimethylamine [Methanamine
100000060863,"N,N-dimethyl-]"
100000060863,Dimethylamine  [Methanamine
100000060863,N-methyl-]
100000060863,Methylamine  [Methanamine]
100000188441,Isobutane  [Propane
100000188441,2-methyl]
100000199661,Flammable Mixture
100000100972,Chlorine
100000199778,Propane
100000199778,Flammable Mixture
100000165028,Sulfur dioxide (anhydrous)
100000165028,Chlorine
100000046746,Flammable Mixture
100000015093,Ammonia (anhydrous)
100000225543,Flammable Mixture
100000162227,Chlorine
100000174205,Chlorine
100000135597,Ammonia (anhydrous)
100000072789,Cyclohexylamine  [Cyclohexanamine]
100000072789,"Ethylenediamine  [1,2-Ethanediamine]"
100000222136,Flammable Mixture
100000199233,Flammable Mixture
100000146246,Propane
100000146246,Flammable Mixture
100000220806,Flammable Mixture
100000221789,Flammable Mixture
100000222369,Flammable Mixture
100000222387,Propane
100000222387,Flammable Mixture
100000161987,Ammonia (anhydrous)
100000242114,Propane
100000172118,Ammonia (anhydrous)
100000170236,Ammonia (anhydrous)
100000163146,Ammonia (anhydrous)
100000220753,Flammable Mixture
100000070433,Chlorine
100000070433,Sulfur dioxide (anhydrous)
100000072636,Chlorine
100000092865,Chlorine
100000092865,Ammonia (anhydrous)
100000067401,Chlorine
100000006165,Chlorine
100000201783,Flammable Mixture
100000072832,Chlorine
100000072832,Ammonia (anhydrous)
100000032476,Propane
100000020817,Ammonia (anhydrous)
100000177248,Methane
100000181126,Ammonia (anhydrous)
100000254379,Ammonia (conc 20% or greater)
100000207288,Flammable Mixture
100000207251,Ammonia (anhydrous)
100000176604,Ammonia (anhydrous)
100000249368,Methane
100000249368,Propane
100000249368,Flammable Mixture
100000191026,Chlorine
100000169587,Ammonia (anhydrous)
100000175062,Chlorine
100000050696,Isopentane  [Butane
100000050696,2-methyl-]
100000050696,Ethane
100000050696,Propane
100000050696,Isobutane  [Propane
100000050696,2-methyl]
100000050696,Pentane
100000226338,Chlorine
100000151989,Ammonia (anhydrous)
100000218506,Flammable Mixture
100000218515,Ethane
100000218515,Propane
100000218515,Butane
100000218515,Pentane
100000194728,Propane
100000149822,Chlorine
100000177792,Toluene diisocyanate (unspecified isomer)  [Benzene
100000177792,"1,3-diisocyanatomethyl-]"
100000147245,Chlorine
100000154584,Ammonia (anhydrous)
100000154584,Chlorine
100000200061,Ammonia (anhydrous)
100000215938,Propane
100000215938,Flammable Mixture
100000081207,Flammable Mixture
100000220708,Flammable Mixture
100000127622,Chlorine
100000212263,Chlorine
100000106262,Propane
100000106262,Flammable Mixture
100000158492,Difluoroethane  [Ethane
100000158492,"1,1-difluoro-]"
100000158492,Trimethylamine [Methanamine
100000158492,"N,N-dimethyl-]"
100000158492,Formaldehyde (solution)
100000158492,Propionitrile  [Propanenitrile]
100000158492,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000158492,Ethylamine  [Ethanamine]
100000158492,Isobutane  [Propane
100000158492,2-methyl]
100000158492,Vinylidene chloride [Ethene
100000158492,"1,1-dichloro-]"
100000158492,Butane
100000158492,Pentane
100000158492,Methyl ether  [Methane
100000158492,oxybis-]
100000158492,2-Methylpropene  [1-Propene
100000158492,2-methyl-]
100000158492,Dimethylamine  [Methanamine
100000158492,N-methyl-]
100000158492,Ethyl ether  [Ethane
100000158492,"1,1'-oxybis-]"
100000158492,Methylamine  [Methanamine]
100000223304,Pentane
100000115742,Ammonia (anhydrous)
100000056958,Nitric acid (conc 80% or greater)
100000252175,Isopentane  [Butane
100000252175,2-methyl-]
100000225856,Isopentane  [Butane
100000225856,2-methyl-]
100000103808,Isopentane  [Butane
100000103808,2-methyl-]
100000115181,Chlorine
100000253263,Butane
100000152229,Ammonia (anhydrous)
100000106351,Flammable Mixture
100000211594,Flammable Mixture
100000203031,Ammonia (anhydrous)
100000159669,Ammonia (anhydrous)
100000078756,Propane
100000078756,Flammable Mixture
100000045603,Propane
100000169391,Ammonia (anhydrous)
100000108028,Chlorine
100000225197,Propane
100000225197,Butane
100000121174,Ammonia (anhydrous)
100000055156,Chlorine
100000027106,Chlorine
100000235122,Propane
100000235122,Flammable Mixture
100000246806,Ammonia (anhydrous)
100000174866,Ammonia (anhydrous)
100000194577,Ammonia (anhydrous)
100000094685,Ammonia (anhydrous)
100000045514,Ammonia (anhydrous)
100000165377,Chlorine
100000077944,Chlorine
100000162762,Chlorine
100000202808,Ammonia (anhydrous)
100000113405,Ammonia (anhydrous)
100000037694,Chlorine
100000058108,Flammable Mixture
100000000768,Chlorine
100000189244,Ammonia (anhydrous)
100000139165,Ammonia (anhydrous)
100000189379,Ammonia (anhydrous)
100000044374,Ammonia (anhydrous)
100000180831,Methyl ether  [Methane
100000180831,oxybis-]
100000066484,Ammonia (anhydrous)
100000128809,Chlorine
100000152283,Chlorine
100000136934,Sulfur dioxide (anhydrous)
100000202522,Isopentane  [Butane
100000202522,2-methyl-]
100000221164,Isopentane  [Butane
100000221164,2-methyl-]
100000173885,Propane
100000138451,Flammable Mixture
100000138451,Propane
100000203816,Methane
100000214216,Propane
100000156948,Propane
100000156948,Flammable Mixture
100000165466,Ammonia (anhydrous)
100000181199,Flammable Mixture
100000209749,Flammable Mixture
100000221066,Flammable Mixture
100000221075,Flammable Mixture
100000228176,Flammable Mixture
100000209721,Flammable Mixture
100000029104,Chlorine
100000029104,Sulfur dioxide (anhydrous)
100000067009,Ammonia (anhydrous)
100000110079,Flammable Mixture
100000249224,Butane
100000147922,Flammable Mixture
100000147922,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000118543,Ammonia (anhydrous)
100000208722,Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-]
100000204735,Ammonia (anhydrous)
100000170174,Chlorine
100000000722,Chlorine
100000083287,Chlorine
100000211549,Ammonia (anhydrous)
100000024341,Chlorine
100000031903,Chlorine
100000159259,Chlorine
100000088807,Ammonia (anhydrous)
100000088807,Chlorine
100000088807,Ammonia (conc 20% or greater)
100000027008,Chlorine
100000148752,Sulfur dioxide (anhydrous)
100000148752,Chlorine
100000128364,Ammonia (anhydrous)
100000193382,Flammable Mixture
100000074947,Ammonia (anhydrous)
100000152274,Chlorine
100000235104,Propane
100000235104,Flammable Mixture
100000026964,Chlorine
100000026964,Sulfur dioxide (anhydrous)
100000122495,Chlorine
100000108091,Flammable Mixture
100000199359,Propane
100000199359,Flammable Mixture
100000146683,Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-]
100000146683,Chlorine
100000176837,Ammonia (conc 20% or greater)
100000200123,Ammonia (anhydrous)
100000212218,Ammonia (anhydrous)
100000193505,Ammonia (anhydrous)
100000150383,Ammonia (anhydrous)
100000150383,Ammonia (conc 20% or greater)
100000150383,Chlorine
100000150383,Sulfur dioxide (anhydrous)
100000237497,Propane
100000210513,Phosphine
100000210513,Ammonia (conc 20% or greater)
100000210513,Chlorine
100000210513,Arsine
100000252424,Pentane
100000252424,Flammable Mixture
100000173796,Ammonia (anhydrous)
100000209428,Ammonia (anhydrous)
100000171592,Hydrochloric acid (conc 37% or greater)
100000203488,Ammonia (anhydrous)
100000063361,Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-]
100000054549,Chlorine
100000156243,Acetylene  [Ethyne]
100000097897,Flammable Mixture
100000176454,Ammonia (anhydrous)
100000054594,Chlorine
100000056397,Ethylene oxide  [Oxirane]
100000018688,Sulfur dioxide (anhydrous)
100000018688,Chlorine
100000238307,Ammonia (anhydrous)
100000057092,Flammable Mixture
100000203246,Flammable Mixture
100000151774,Chlorine
100000080422,Nitric acid (conc 80% or greater)
100000152345,Chlorine
100000040546,Ammonia (anhydrous)
100000149047,Ammonia (anhydrous)
100000184034,Ammonia (anhydrous)
100000064869,Flammable Mixture
100000027124,Chlorine
100000237665,Butane
100000194504,Isopentane  [Butane
100000194504,2-methyl-]
100000194504,Pentane
100000094658,Ammonia (anhydrous)
100000152354,Chlorine
100000199554,Ammonia (anhydrous)
100000211923,Ammonia (anhydrous)
100000200668,Flammable Mixture
100000027936,Chlorine
100000060337,Flammable Mixture
100000233507,Chlorine
100000099902,Ammonia (anhydrous)
100000057029,Sulfur dioxide (anhydrous)
100000057029,Chlorine
100000244238,Butane
100000077515,Methane
100000029195,Chlorine
100000029195,Sulfur dioxide (anhydrous)
100000184258,Ammonia (anhydrous)
100000168409,Ammonia (anhydrous)
100000109438,Ammonia (anhydrous)
100000157732,Chlorine
100000157732,Sulfur dioxide (anhydrous)
100000176908,Isopentane  [Butane
100000176908,2-methyl-]
100000176908,Pentane
100000195889,Flammable Mixture
100000180699,Butane
100000233712,Flammable Mixture
100000020327,Flammable Mixture
100000020327,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000020327,Ammonia (conc 20% or greater)
100000061915,Ammonia (anhydrous)
100000061915,Ammonia (conc 20% or greater)
100000196496,Ammonia (anhydrous)
100000105334,Chlorine
100000145256,Ammonia (anhydrous)
100000126437,Propane
100000111906,Ammonia (anhydrous)
100000047022,Ammonia (anhydrous)
100000100213,Propane
100000008412,Propane
100000071619,Chloroform  [Methane
100000071619,trichloro-]
100000071619,Carbon disulfide
100000071619,Allyl alcohol  [2-Propen-1-ol]
100000071619,Ammonia (conc 20% or greater)
100000071619,Vinyl acetate monomer  [Acetic acid ethenyl ester]
100000071619,Acrylonitrile  [2-Propenenitrile]
100000115797,Chlorine
100000081715,Cyclohexylamine  [Cyclohexanamine]
100000050464,Ammonia (anhydrous)
100000133768,Sulfur dioxide (anhydrous)
100000133768,Chlorine
100000128444,Chlorine
100000158198,Ammonia (anhydrous)
100000171084,Sulfur dioxide (anhydrous)
100000171084,Chlorine
100000020461,Chlorine
100000020461,Cyclohexylamine  [Cyclohexanamine]
100000167552,Ammonia (conc 20% or greater)
100000075848,Chlorine
100000029685,Sulfur dioxide (anhydrous)
100000029685,Chlorine
100000125937,Chlorine
100000005674,Chlorine
100000005674,Sulfur dioxide (anhydrous)
100000056066,Ammonia (anhydrous)
100000128499,Ammonia (anhydrous)
100000253147,Chlorine
100000253147,Sulfur dioxide (anhydrous)
100000126874,Sulfur dioxide (anhydrous)
100000126874,Chlorine
100000209142,Chlorine
100000028132,Ammonia (conc 20% or greater)
100000112488,Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-]
100000112488,Methyl mercaptan  [Methanethiol]
100000112488,Chloroform  [Methane
100000112488,trichloro-]
100000112488,Methyl chloride  [Methane
100000112488,chloro-]
100000112488,Carbon disulfide
100000112488,Allyl alcohol  [2-Propen-1-ol]
100000112488,Methacrylonitrile  [2-Propenenitrile
100000112488,2-methyl-]
100000112488,Ammonia (conc 20% or greater)
100000112488,Vinyl acetate monomer  [Acetic acid ethenyl ester]
100000112488,Acrylonitrile  [2-Propenenitrile]
100000099671,Sulfur dioxide (anhydrous)
100000027909,Ammonia (anhydrous)
100000027909,Ammonia (conc 20% or greater)
100000027543,Ammonia (conc 20% or greater)
100000001749,Ammonia (anhydrous)
100000093169,Ammonia (anhydrous)
100000093169,Ammonia (conc 20% or greater)
100000220646,Butane
100000168301,Propane
100000168301,Butane
100000124055,Ammonia (anhydrous)
100000163887,Ammonia (anhydrous)
100000154806,Formaldehyde (solution)
100000154806,Cyclohexylamine  [Cyclohexanamine]
100000154806,Sulfur dioxide (anhydrous)
100000154806,Chlorine
100000178773,Ammonia (anhydrous)
100000051999,Propane
100000051999,Chlorine
100000180038,Chlorine
100000171459,Chlorine
100000171459,Sulfur dioxide (anhydrous)
100000227998,Ammonia (anhydrous)
100000113281,Phosphorus trichloride  [Phosphorous trichloride]
100000043614,Ammonia (anhydrous)
100000213271,Chlorine
100000115332,Vinylidene chloride [Ethene
100000115332,"1,1-dichloro-]"
100000091624,Chlorine
100000091624,Chlorine dioxide  [Chlorine oxide (ClO2)]
100000046434,Ammonia (anhydrous)
100000068678,Sulfur dioxide (anhydrous)
100000068678,Chlorine
100000067474,Chlorine
100000235989,Chlorine
100000128596,Chlorine
100000128596,Sulfur dioxide (anhydrous)
100000114486,Chlorine
100000043865,Ammonia (anhydrous)
100000046032,Vinyl methyl ether  [Ethene
100000046032,methoxy-]
100000046032,Flammable Mixture
100000126525,Chlorine
100000129755,Ammonia (anhydrous)
100000221217,Butane
100000183883,Ammonia (anhydrous)
100000175384,"Toluene 2,6-diisocyanate  [Benzene"
100000175384,"1,3-diisocyanato-2-methyl-]"
100000175384,"Toluene 2,4-diisocyanate  [Benzene"
100000175384,"2,4-diisocyanato-1-methyl-]"
100000130262,Ammonia (anhydrous)
100000042492,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000138111,Ammonia (anhydrous)
100000062497,Chlorine
100000013754,Chlorine
100000133713,Sulfur dioxide (anhydrous)
100000133713,Chlorine
100000129434,Chlorine
100000142151,Sulfur dioxide (anhydrous)
100000142151,Chlorine
100000092918,Chlorine dioxide  [Chlorine oxide (ClO2)]
100000114556,Chlorine
100000114556,Sulfur dioxide (anhydrous)
100000238218,Butane
100000164742,Chlorine
100000127025,Chlorine
100000125731,Sulfur dioxide (anhydrous)
100000125731,Chlorine
100000131528,Ammonia (conc 20% or greater)
100000153308,Propane
100000112996,Chlorine
100000113067,Sulfur dioxide (anhydrous)
100000113067,Chlorine
100000192007,Ammonia (anhydrous)
100000066803,Chlorine
100000155869,Chlorine
100000122093,Ammonia (anhydrous)
100000122093,Chlorine
100000051882,Ammonia (anhydrous)
100000250649,Ammonia (anhydrous)
100000181554,Ammonia (anhydrous)
100000027286,Ammonia (conc 20% or greater)
100000080556,Chlorine
100000121744,Chlorine
100000025395,Ammonia (anhydrous)
100000193131,Ammonia (anhydrous)
100000146335,Ammonia (anhydrous)
100000200249,Ammonia (anhydrous)
100000062754,Chlorine
100000157073,Chlorine
100000247431,Ammonia (anhydrous)
100000051739,Ammonia (anhydrous)
100000167678,Ammonia (conc 20% or greater)
100000082787,Chlorine
100000230895,Flammable Mixture
100000230895,Difluoroethane  [Ethane
100000230895,"1,1-difluoro-]"
100000230895,Isobutane  [Propane
100000230895,2-methyl]
100000230895,Butane
100000230895,Methyl ether  [Methane
100000230895,oxybis-]
100000238771,Chlorine
100000070843,Chlorine
100000091429,Ammonia (anhydrous)
100000167669,Ammonia (conc 20% or greater)
100000209482,Flammable Mixture
100000067526,Chlorine
100000017233,Ethyl chloride  [Ethane
100000017233,chloro-]
100000017233,Ethyl ether  [Ethane
100000017233,"1,1'-oxybis-]"
100000017233,Ethylene oxide  [Oxirane]
100000017233,Propylene oxide  [Oxirane
100000017233,methyl-]
100000061755,Acetaldehyde
100000061755,Ammonia (anhydrous)
100000061755,Ammonia (conc 20% or greater)
100000061755,Oleum (Fuming Sulfuric acid)  [Sulfuric acid
100000061755,mixture with sulfur trioxide]
100000061755,Flammable Mixture
100000200338,Ammonia (anhydrous)
100000098538,Ammonia (anhydrous)
100000185131,Ethylene oxide  [Oxirane]
100000185131,Propylene oxide  [Oxirane
100000185131,methyl-]
100000185131,Allyl alcohol  [2-Propen-1-ol]
100000042508,Ammonia (anhydrous)
100000167794,Ammonia (conc 20% or greater)
100000003952,Ammonia (anhydrous)
100000027179,Ammonia (conc 20% or greater)
100000053032,Ammonia (anhydrous)
100000017796,Chlorine
100000001302,Propane
100000070683,Chlorine
100000076641,Chlorine
100000171921,Ammonia (anhydrous)
100000101962,Propane
100000061988,Chlorine
100000061675,Chlorine
100000170218,Propane
100000012336,Ammonia (anhydrous)
100000038023,Propane
100000223625,Butane
100000038327,Sulfur dioxide (anhydrous)
100000038327,Chlorine
100000236096,Chlorine
100000150329,Ammonia (anhydrous)
100000078907,Chlorine
100000217106,Propane
100000114217,Sulfur dioxide (anhydrous)
100000114217,Chlorine
100000129265,Ammonia (anhydrous)
100000034465,Sulfur dioxide (anhydrous)
100000034465,Chlorine
100000130306,Ammonia (anhydrous)
100000229077,Ammonia (anhydrous)
100000075937,Chloroform  [Methane
100000075937,trichloro-]
100000075937,CBI Flammable Substance
100000132153,Ethyl ether  [Ethane
100000132153,"1,1'-oxybis-]"
100000224688,Butane
100000185293,Ammonia (anhydrous)
100000087489,Ammonia (anhydrous)
100000211344,Ammonia (anhydrous)
100000080618,Chlorine
100000089076,Chlorine
100000235328,Ammonia (anhydrous)
100000102872,Ammonia (anhydrous)
100000205912,Ammonia (anhydrous)
100000176436,Ammonia (anhydrous)
100000070399,Chlorine
100000254486,Propane
100000022094,Ammonia (conc 20% or greater)
100000247253,Butane
100000239217,Ammonia (anhydrous)
100000046719,Ammonia (conc 20% or greater)
100000046719,Hydrochloric acid (conc 37% or greater)
100000193417,Ammonia (anhydrous)
100000058956,Chlorine
100000038586,Ammonia (anhydrous)
100000247271,Ammonia (anhydrous)
100000077105,Allylamine  [2-Propen-1-amine]
100000077105,Ammonia (anhydrous)
100000077105,Ethylamine  [Ethanamine]
100000167776,Ammonia (conc 20% or greater)
100000175801,Ammonia (anhydrous)
100000252415,Isopentane  [Butane
100000252415,2-methyl-]
100000086578,Chlorine
100000099993,Chlorine
100000056556,Chlorine
100000056743,Chlorine
100000176506,Ammonia (conc 20% or greater)
100000176506,Chlorine
100000078881,Chlorine
100000006806,Ammonia (anhydrous)
100000006806,Oleum (Fuming Sulfuric acid)  [Sulfuric acid
100000006806,mixture with sulfur trioxide]
100000006806,Nitric acid (conc 80% or greater)
100000006806,Ethyl ether  [Ethane
100000006806,"1,1'-oxybis-]"
100000041812,Ammonia (anhydrous)
100000102596,Ammonia (anhydrous)
100000041741,Sulfur dioxide (anhydrous)
100000041741,Chlorine
100000233151,Ammonia (anhydrous)
100000216802,Butane
100000073494,Toluene diisocyanate (unspecified isomer)  [Benzene
100000073494,"1,3-diisocyanatomethyl-]"
100000064093,Methyl ether  [Methane
100000064093,oxybis-]
100000064093,Sulfur dioxide (anhydrous)
100000092785,Oleum (Fuming Sulfuric acid)  [Sulfuric acid
100000092785,mixture with sulfur trioxide]
100000205173,Ammonia (anhydrous)
100000123993,Ammonia (anhydrous)
100000055012,Ammonia (anhydrous)
100000224296,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000012853,Chlorine
100000130672,Formaldehyde (solution)
100000251425,Ammonia (anhydrous)
100000141278,Chlorine
100000174045,Ammonia (anhydrous)
100000223028,Butane
100000204806,Ammonia (conc 20% or greater)
100000204806,Isopropylamine [2-Propanamine]
100000130654,Methane
100000130654,Sulfur dioxide (anhydrous)
100000130654,Chlorine
100000201211,Chlorine
100000130636,Chlorine
100000075786,Propylene  [1-Propene]
100000251504,Ammonia (anhydrous)
100000187772,Chlorine
100000161022,Ammonia (anhydrous)
100000129639,Chlorine
100000190946,Chlorine
100000038407,Ammonia (anhydrous)
100000204085,Hydrochloric acid (conc 37% or greater)
100000204085,Ammonia (conc 20% or greater)
100000145522,Ammonia (anhydrous)
100000102514,Ammonia (anhydrous)
100000020041,Ammonia (anhydrous)
100000044588,Formaldehyde (solution)
100000185275,Ammonia (anhydrous)
100000038103,Ammonia (anhydrous)
100000038112,Ammonia (anhydrous)
100000102818,Ammonia (anhydrous)
100000124876,Chlorine
100000124466,Chlorine
100000045391,Chlorine
100000125786,Chlorine
100000066402,Toluene diisocyanate (unspecified isomer)  [Benzene
100000066402,"1,3-diisocyanatomethyl-]"
100000167687,Ammonia (conc 20% or greater)
100000013424,Chlorine
100000086961,Ammonia (anhydrous)
100000206332,Chlorine
100000040617,Chlorine
100000166759,Propane
100000220352,Ammonia (anhydrous)
100000158367,Ethylene oxide  [Oxirane]
100000159696,Ammonia (anhydrous)
100000073449,Chlorine
100000073449,Sulfur dioxide (anhydrous)
100000154691,Chlorine
100000154691,Sulfur dioxide (anhydrous)
100000064459,Acrylonitrile  [2-Propenenitrile]
100000064459,Ammonia (conc 20% or greater)
100000198001,Ammonia (anhydrous)
100000074821,Chlorine
100000184944,Ammonia (anhydrous)
100000179139,Ammonia (anhydrous)
100000051454,Ammonia (anhydrous)
100000185284,Ammonia (anhydrous)
100000131332,Ammonia (anhydrous)
100000075063,Chlorine
100000075063,Sulfur dioxide (anhydrous)
100000026713,Sulfur dioxide (anhydrous)
100000026713,Chlorine
100000027767,Chlorine
100000053906,Formaldehyde (solution)
100000130422,Chlorine
100000051604,"Ethylenediamine  [1,2-Ethanediamine]"
100000027589,Ammonia (anhydrous)
100000243621,Propane
100000073305,Chlorine dioxide  [Chlorine oxide (ClO2)]
100000073305,Ammonia (conc 20% or greater)
100000147165,Ammonia (anhydrous)
100000114716,Ammonia (anhydrous)
100000206939,Ammonia (conc 20% or greater)
100000079434,Chlorine
100000027874,Ammonia (anhydrous)
100000100295,Butane
100000100295,CBI Flammable Substance
100000117205,Ammonia (anhydrous)
100000170469,Ammonia (anhydrous)
100000027491,Ammonia (conc 20% or greater)
100000131225,Ammonia (anhydrous)
100000226935,Sulfur dioxide (anhydrous)
100000226935,Chlorine
100000117553,Flammable Mixture
100000111176,Butane
100000111176,Flammable Mixture
100000111176,Propane
100000250211,Propane
100000225981,Propane
100000230458,Propane
100000233419,Propane
100000177505,Propane
100000175927,Ammonia (anhydrous)
100000230537,Propane
100000230467,Propane
100000022511,Propane
100000252291,Propane
100000230797,Propane
100000244309,Propane
100000248608,Propane
100000160274,Ammonia (anhydrous)
100000074965,Chlorine
100000074965,Sulfur dioxide (anhydrous)
100000230476,Propane
100000230421,Propane
100000070415,Chlorine
100000081083,Ammonia (anhydrous)
100000245282,Propane
100000230485,Propane
100000250934,Propane
100000230528,Propane
100000250499,Propane
100000168294,Chlorine
100000080912,Ammonia (anhydrous)
100000230494,Propane
100000251176,Propane
100000230412,Propane
100000088601,Ammonia (anhydrous)
100000230519,Propane
100000244513,Propane
100000216839,Propane
100000146442,Propane
100000110097,Ammonia (anhydrous)
100000235408,Propane
100000235408,Isobutane  [Propane
100000235408,2-methyl]
100000235408,Butane
100000027357,Ammonia (anhydrous)
100000029426,Ammonia (anhydrous)
100000183151,Ammonia (anhydrous)
100000099252,Propane
100000099252,Isobutane  [Propane
100000099252,2-methyl]
100000099252,Butane
100000099252,Flammable Mixture
100000099252,Ammonia (anhydrous)
100000028034,Flammable Mixture
100000017377,Ammonia (anhydrous)
100000066812,Ammonia (anhydrous)
100000027375,Ammonia (anhydrous)
100000190973,Propane
100000191099,Ammonia (anhydrous)
100000062086,Ammonia (anhydrous)
100000061602,Ammonia (anhydrous)
100000128024,Chlorine dioxide  [Chlorine oxide (ClO2)]
100000128024,Ethyl ether  [Ethane
100000128024,"1,1'-oxybis-]"
100000076071,Ammonia (anhydrous)
100000036935,Chlorine
100000122574,Ammonia (anhydrous)
100000036971,Chlorine
100000141973,Ammonia (anhydrous)
100000209856,Chlorine
100000084829,Ammonia (anhydrous)
100000048307,Flammable Mixture
100000048307,Isobutane  [Propane
100000048307,2-methyl]
100000048307,Butane
100000048307,Pentane
100000104022,Chlorine
100000208615,Methyl ether  [Methane
100000208615,oxybis-]
100000208615,Flammable Mixture
100000243694,Ammonia (anhydrous)
100000180118,Ammonia (anhydrous)
100000238799,Ammonia (anhydrous)
100000223965,Ammonia (anhydrous)
100000234766,Ammonia (anhydrous)
100000159721,Ammonia (anhydrous)
100000139771,Chlorine dioxide  [Chlorine oxide (ClO2)]
100000019491,Ammonia (anhydrous)
100000242221,Ammonia (anhydrous)
100000209464,Ammonia (anhydrous)
100000066224,Ammonia (anhydrous)
100000147833,Ammonia (anhydrous)
100000233375,Ammonia (anhydrous)
100000233794,Ammonia (anhydrous)
100000221832,Ammonia (anhydrous)
100000242908,Ammonia (anhydrous)
100000247039,Chlorine
100000252727,Butane
100000232795,Ammonia (anhydrous)
100000232795,Ammonia (conc 20% or greater)
100000035598,Ammonia (anhydrous)
100000066876,Ammonia (conc 20% or greater)
100000066876,Ammonia (anhydrous)
100000071771,Ammonia (conc 20% or greater)
100000071771,Ammonia (anhydrous)
100000067786,Ammonia (anhydrous)
100000067786,Ammonia (conc 20% or greater)
100000071101,Ammonia (anhydrous)
100000071101,Ammonia (conc 20% or greater)
100000028276,Ammonia (anhydrous)
100000182054,Ammonia (anhydrous)
100000236826,Ammonia (anhydrous)
100000159749,Ammonia (anhydrous)
100000029033,Ammonia (anhydrous)
100000241188,Ammonia (anhydrous)
100000027614,Ammonia (anhydrous)
100000186853,Ammonia (anhydrous)
100000163002,Ammonia (anhydrous)
100000163002,Ammonia (conc 20% or greater)
100000131975,Ammonia (anhydrous)
100000220575,Ammonia (anhydrous)
100000223778,Ammonia (conc 20% or greater)
100000223778,Ammonia (anhydrous)
100000208401,Ammonia (anhydrous)
100000027794,Ammonia (anhydrous)
100000067937,Ammonia (anhydrous)
100000186808,Ammonia (anhydrous)
100000093766,Ammonia (anhydrous)
100000068008,Ammonia (anhydrous)
100000045881,Ammonia (conc 20% or greater)
100000166982,Ammonia (anhydrous)
100000015191,Chlorine
100000173368,Chlorine
100000147316,Chlorine
100000140821,Ammonia (anhydrous)
100000205244,Ammonia (anhydrous)
100000237362,Ammonia (anhydrous)
100000227444,Ammonia (anhydrous)
100000132698,Chlorine
100000166223,Chlorine
100000152149,Ammonia (anhydrous)
100000152149,Ammonia (conc 20% or greater)
100000027856,Ammonia (anhydrous)
100000150597,Ammonia (anhydrous)
100000082956,Ammonia (anhydrous)
100000067857,Ammonia (anhydrous)
100000027151,Ammonia (anhydrous)
100000068124,Ammonia (anhydrous)
100000003444,Ammonia (conc 20% or greater)
100000196209,Ammonia (anhydrous)
100000029738,Chlorine
100000081172,Chlorine
100000103381,Chlorine dioxide  [Chlorine oxide (ClO2)]
100000103381,Sulfur dioxide (anhydrous)
100000103381,Ammonia (anhydrous)
100000103381,Ammonia (conc 20% or greater)
100000068179,Ammonia (anhydrous)
100000092776,Ammonia (anhydrous)
100000072672,Ammonia (anhydrous)
100000171146,Chlorine
100000231714,Ammonia (anhydrous)
100000087318,Ammonia (anhydrous)
100000115804,Ammonia (anhydrous)
100000129924,Flammable Mixture
100000129924,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000115234,Propane
100000115234,Butane
100000068213,Ammonia (anhydrous)
100000076865,Chlorine
100000071922,Ammonia (conc 20% or greater)
100000090466,Ammonia (anhydrous)
100000185202,Ammonia (anhydrous)
100000052293,Ammonia (anhydrous)
100000062424,Ammonia (anhydrous)
100000077276,Ammonia (anhydrous)
100000077276,Chlorine
100000176203,Ammonia (anhydrous)
100000176203,Ammonia (conc 20% or greater)
100000027295,Ammonia (anhydrous)
100000189501,Formaldehyde (solution)
100000031468,Sulfur dioxide (anhydrous)
100000126883,Acetaldehyde
100000127294,Ammonia (anhydrous)
100000079648,Ammonia (anhydrous)
100000079648,Ammonia (conc 20% or greater)
100000146326,Ammonia (anhydrous)
